region,LFD_year_2C_rcp85_time-mean_ensemble-diff-min,ci_name,ci_frequency,standard_name,units,mid_month
09676_Miltenberg,-6.344649314880371,LFD,year,days_with_air_temperature_below_threshold,days,7
09677_Main-Spessart,-7.128521919250488,LFD,year,days_with_air_temperature_below_threshold,days,7
09678_Schweinfurt,-8.079437255859375,LFD,year,days_with_air_temperature_below_threshold,days,7
09679_Würzburg,-7.232049942016602,LFD,year,days_with_air_temperature_below_threshold,days,7
09761_Augsburg,-9.762678146362305,LFD,year,days_with_air_temperature_below_threshold,days,7
09762_Kaufbeuren,-11.549896240234375,LFD,year,days_with_air_temperature_below_threshold,days,7
09763_Kempten (Allgäu),-11.36740493774414,LFD,year,days_with_air_temperature_below_threshold,days,7
09764_Memmingen,-10.378730773925781,LFD,year,days_with_air_temperature_below_threshold,days,7
09771_Aichach-Friedberg,-9.908203125,LFD,year,days_with_air_temperature_below_threshold,days,7
09772_Augsburg,-9.648320198059082,LFD,year,days_with_air_temperature_below_threshold,days,7
09773_Dillingen a.d. Donau,-9.80434513092041,LFD,year,days_with_air_temperature_below_threshold,days,7
09774_Günzburg,-9.779203414916992,LFD,year,days_with_air_temperature_below_threshold,days,7
09775_Neu-Ulm,-10.014833450317383,LFD,year,days_with_air_temperature_below_threshold,days,7
09776_Lindau (Bodensee),-12.16926383972168,LFD,year,days_with_air_temperature_below_threshold,days,7
09777_Ostallgäu,-11.709325790405273,LFD,year,days_with_air_temperature_below_threshold,days,7
09778_Unterallgäu,-10.330791473388672,LFD,year,days_with_air_temperature_below_threshold,days,7
09779_Donau-Ries,-9.700617790222168,LFD,year,days_with_air_temperature_below_threshold,days,7
09780_Oberallgäu,-12.894590377807617,LFD,year,days_with_air_temperature_below_threshold,days,7
10041_Regionalverband Saarbrücken,-5.9192304611206055,LFD,year,days_with_air_temperature_below_threshold,days,7
10042_Merzig-Wadern,-6.491469383239746,LFD,year,days_with_air_temperature_below_threshold,days,7
10043_Neunkirchen,-6.464601516723633,LFD,year,days_with_air_temperature_below_threshold,days,7
10044_Saarlouis,-5.891470909118652,LFD,year,days_with_air_temperature_below_threshold,days,7
10045_Saarpfalz-Kreis,-6.585046768188477,LFD,year,days_with_air_temperature_below_threshold,days,7
10046_St. Wendel,-6.861236572265625,LFD,year,days_with_air_temperature_below_threshold,days,7
11000_Berlin,-6.967693328857422,LFD,year,days_with_air_temperature_below_threshold,days,7
12051_Brandenburg an der Havel,-7.9409027099609375,LFD,year,days_with_air_temperature_below_threshold,days,7
12052_Cottbus,-7.02318000793457,LFD,year,days_with_air_temperature_below_threshold,days,7
12053_Frankfurt (Oder),-8.110407829284668,LFD,year,days_with_air_temperature_below_threshold,days,7
12054_Potsdam,-8.377278327941895,LFD,year,days_with_air_temperature_below_threshold,days,7
12060_Barnim,-8.049829483032227,LFD,year,days_with_air_temperature_below_threshold,days,7
12061_Dahme-Spreewald,-7.5952959060668945,LFD,year,days_with_air_temperature_below_threshold,days,7
12062_Elbe-Elster,-7.519082069396973,LFD,year,days_with_air_temperature_below_threshold,days,7
12063_Havelland,-8.449966430664062,LFD,year,days_with_air_temperature_below_threshold,days,7
12064_Märkisch-Oderland,-8.03326416015625,LFD,year,days_with_air_temperature_below_threshold,days,7
12065_Oberhavel,-8.396240234375,LFD,year,days_with_air_temperature_below_threshold,days,7
12066_Oberspreewald-Lausitz,-6.983945846557617,LFD,year,days_with_air_temperature_below_threshold,days,7
12067_Oder-Spree,-7.75730037689209,LFD,year,days_with_air_temperature_below_threshold,days,7
12068_Ostprignitz-Ruppin,-8.908269882202148,LFD,year,days_with_air_temperature_below_threshold,days,7
12069_Potsdam-Mittelmark,-7.839132308959961,LFD,year,days_with_air_temperature_below_threshold,days,7
12070_Prignitz,-8.86402702331543,LFD,year,days_with_air_temperature_below_threshold,days,7
12071_Spree-Neiße,-6.953895568847656,LFD,year,days_with_air_temperature_below_threshold,days,7
12072_Teltow-Fläming,-7.882020950317383,LFD,year,days_with_air_temperature_below_threshold,days,7
12073_Uckermark,-8.984330177307129,LFD,year,days_with_air_temperature_below_threshold,days,7
13003_Rostock,-9.140118598937988,LFD,year,days_with_air_temperature_below_threshold,days,7
13004_Schwerin,-9.671794891357422,LFD,year,days_with_air_temperature_below_threshold,days,7
13072_Rostock,-9.877586364746094,LFD,year,days_with_air_temperature_below_threshold,days,7
13076_Ludwigslust-Parchim,-9.198751449584961,LFD,year,days_with_air_temperature_below_threshold,days,7
13071_Mecklenburgische Seenplatte,-9.197454452514648,LFD,year,days_with_air_temperature_below_threshold,days,7
13073_Vorpommern-Rügen,-9.75348949432373,LFD,year,days_with_air_temperature_below_threshold,days,7
13074_Nordwestmecklenburg,-9.320247650146484,LFD,year,days_with_air_temperature_below_threshold,days,7
13075_Vorpommern-Greifswald,-9.743480682373047,LFD,year,days_with_air_temperature_below_threshold,days,7
14511_Chemnitz,-7.942166328430176,LFD,year,days_with_air_temperature_below_threshold,days,7
14522_Mittelsachsen,-7.735368728637695,LFD,year,days_with_air_temperature_below_threshold,days,7
14523_Vogtlandkreis,-8.681293487548828,LFD,year,days_with_air_temperature_below_threshold,days,7
14521_Erzgebirgskreis,-9.273015975952148,LFD,year,days_with_air_temperature_below_threshold,days,7
14524_Zwickau,-7.582067489624023,LFD,year,days_with_air_temperature_below_threshold,days,7
14612_Dresden,-7.199663162231445,LFD,year,days_with_air_temperature_below_threshold,days,7
14626_Görlitz,-7.540884971618652,LFD,year,days_with_air_temperature_below_threshold,days,7
14625_Bautzen,-6.984996795654297,LFD,year,days_with_air_temperature_below_threshold,days,7
14627_Meißen,-7.089120864868164,LFD,year,days_with_air_temperature_below_threshold,days,7
14628_Sächsische Schweiz-Osterzgebirge,-8.025500297546387,LFD,year,days_with_air_temperature_below_threshold,days,7
14713_Leipzig,-6.938424110412598,LFD,year,days_with_air_temperature_below_threshold,days,7
14729_Leipzig,-7.478748321533203,LFD,year,days_with_air_temperature_below_threshold,days,7
14730_Nordsachsen,-7.372261047363281,LFD,year,days_with_air_temperature_below_threshold,days,7
15001_Dessau-Roßlau,-7.953807830810547,LFD,year,days_with_air_temperature_below_threshold,days,7
15082_Anhalt-Bitterfeld,-7.778656005859375,LFD,year,days_with_air_temperature_below_threshold,days,7
15091_Wittenberg,-7.736286163330078,LFD,year,days_with_air_temperature_below_threshold,days,7
15002_Halle (Saale),-8.325956344604492,LFD,year,days_with_air_temperature_below_threshold,days,7
15084_Burgenlandkreis,-7.396583557128906,LFD,year,days_with_air_temperature_below_threshold,days,7
15088_Saalekreis,-7.920377731323242,LFD,year,days_with_air_temperature_below_threshold,days,7
15087_Mansfeld-Südharz,-7.611771583557129,LFD,year,days_with_air_temperature_below_threshold,days,7
15003_Magdeburg,-8.11329460144043,LFD,year,days_with_air_temperature_below_threshold,days,7
15085_Harz,-7.539278984069824,LFD,year,days_with_air_temperature_below_threshold,days,7
15086_Jerichower Land,-7.830810546875,LFD,year,days_with_air_temperature_below_threshold,days,7
15083_Börde,-7.837664604187012,LFD,year,days_with_air_temperature_below_threshold,days,7
15090_Stendal,-8.241445541381836,LFD,year,days_with_air_temperature_below_threshold,days,7
15089_Salzlandkreis,-7.374223709106445,LFD,year,days_with_air_temperature_below_threshold,days,7
15081_Altmarkkreis Salzwedel,-8.311859130859375,LFD,year,days_with_air_temperature_below_threshold,days,7
16051_Erfurt,-7.1432342529296875,LFD,year,days_with_air_temperature_below_threshold,days,7
16052_Gera,-6.925647735595703,LFD,year,days_with_air_temperature_below_threshold,days,7
16053_Jena,-7.399065017700195,LFD,year,days_with_air_temperature_below_threshold,days,7
16054_Suhl,-9.105081558227539,LFD,year,days_with_air_temperature_below_threshold,days,7
16055_Weimar,-7.049732208251953,LFD,year,days_with_air_temperature_below_threshold,days,7
16056_Eisenach,-7.599203109741211,LFD,year,days_with_air_temperature_below_threshold,days,7
16061_Eichsfeld,-8.381229400634766,LFD,year,days_with_air_temperature_below_threshold,days,7
16062_Nordhausen,-8.207267761230469,LFD,year,days_with_air_temperature_below_threshold,days,7
16063_Wartburgkreis,-7.637357711791992,LFD,year,days_with_air_temperature_below_threshold,days,7
16064_Unstrut-Hainich-Kreis,-8.537458419799805,LFD,year,days_with_air_temperature_below_threshold,days,7
16065_Kyffhäuserkreis,-8.40997314453125,LFD,year,days_with_air_temperature_below_threshold,days,7
16066_Schmalkalden-Meiningen,-8.577482223510742,LFD,year,days_with_air_temperature_below_threshold,days,7
16067_Gotha,-7.13191032409668,LFD,year,days_with_air_temperature_below_threshold,days,7
16068_Sömmerda,-8.132457733154297,LFD,year,days_with_air_temperature_below_threshold,days,7
16069_Hildburghausen,-8.746349334716797,LFD,year,days_with_air_temperature_below_threshold,days,7
16070_Ilm-Kreis,-7.505838394165039,LFD,year,days_with_air_temperature_below_threshold,days,7
16071_Weimarer Land,-7.40754508972168,LFD,year,days_with_air_temperature_below_threshold,days,7
16072_Sonneberg,-8.758338928222656,LFD,year,days_with_air_temperature_below_threshold,days,7
16073_Saalfeld-Rudolstadt,-7.710936546325684,LFD,year,days_with_air_temperature_below_threshold,days,7
16074_Saale-Holzland-Kreis,-7.188011169433594,LFD,year,days_with_air_temperature_below_threshold,days,7
16075_Saale-Orla-Kreis,-7.180988311767578,LFD,year,days_with_air_temperature_below_threshold,days,7
16076_Greiz,-7.273508071899414,LFD,year,days_with_air_temperature_below_threshold,days,7
16077_Altenburger Land,-7.09630012512207,LFD,year,days_with_air_temperature_below_threshold,days,7
01001_01059_Region_um_Flensburg,-9.064826965332031,LFD,year,days_with_air_temperature_below_threshold,days,7
01002_01057_01058_Region_um_Kiel,-9.316465377807617,LFD,year,days_with_air_temperature_below_threshold,days,7
01003_13074_01055_01053_01062_Region_um_Lübeck,-9.090204238891602,LFD,year,days_with_air_temperature_below_threshold,days,7
01004_01058_01060_01057_01002_Region_um_Neumünster,-9.32579231262207,LFD,year,days_with_air_temperature_below_threshold,days,7
03101_03157_03154_03151_03102_03158_03103_Region_um_Braunschweig,-8.089207649230957,LFD,year,days_with_air_temperature_below_threshold,days,7
03102_03254_03157_03158_03153_03101_Region_um_Salzgitter,-7.8160600662231445,LFD,year,days_with_air_temperature_below_threshold,days,7
03103_03154_03151_Region_um_Wolfsburg,-8.23139476776123,LFD,year,days_with_air_temperature_below_threshold,days,7
03401_03458_04011_03251_03461_Region_um_Delmenhorst,-8.502924919128418,LFD,year,days_with_air_temperature_below_threshold,days,7
03402_03452_03457_Region_um_Emden,-7.818586826324463,LFD,year,days_with_air_temperature_below_threshold,days,7
03403_03458_03451_03461_Region_um_Oldenburg_(Oldenburg),-8.761329650878906,LFD,year,days_with_air_temperature_below_threshold,days,7
03404_03459_05566_Region_um_Osnabrück,-7.470688819885254,LFD,year,days_with_air_temperature_below_threshold,days,7
03405_03455_Region_um_Wilhelmshaven,-7.566019535064697,LFD,year,days_with_air_temperature_below_threshold,days,7
04011_03361_03251_03401_03461_03356_03352_04012_Region_um_Bremen,-8.33189868927002,LFD,year,days_with_air_temperature_below_threshold,days,7
04012_03352_03461_Region_um_Bremerhaven,-8.118350982666016,LFD,year,days_with_air_temperature_below_threshold,days,7
05111_05162_05158_05112_Region_um_Düsseldorf,-4.487056255340576,LFD,year,days_with_air_temperature_below_threshold,days,7
05112_05114_05119_05117_05170_05158_05111_Region_um_Duisburg,-5.167608261108398,LFD,year,days_with_air_temperature_below_threshold,days,7
05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916_Region_um_Essen,-5.055529594421387,LFD,year,days_with_air_temperature_below_threshold,days,7
05114_05112_05162_05166_05170_Region_um_Krefeld,-5.395693778991699,LFD,year,days_with_air_temperature_below_threshold,days,7
05116_05370_05166_05162_Region_um_Mönchengladbach,-5.39093017578125,LFD,year,days_with_air_temperature_below_threshold,days,7
05117_05112_05158_05119_05113_Region_um_Mülheim_an_der_Ruhr,-4.562410831451416,LFD,year,days_with_air_temperature_below_threshold,days,7
05119_05170_05512_05113_05117_05112_Region_um_Oberhausen,-5.287789344787598,LFD,year,days_with_air_temperature_below_threshold,days,7
05120_05124_05122_05378_05374_Region_um_Remscheid,-6.18861198425293,LFD,year,days_with_air_temperature_below_threshold,days,7
05122_05158_05124_05378_05120_Region_um_Solingen,-5.410087585449219,LFD,year,days_with_air_temperature_below_threshold,days,7
05124_05122_05120_05158_05954_05374_Region_um_Wuppertal,-6.057360649108887,LFD,year,days_with_air_temperature_below_threshold,days,7
05314_05382_Region_um_Bonn,-5.4117231369018555,LFD,year,days_with_air_temperature_below_threshold,days,7
05316_05315_05378_05158_Region_um_Leverkusen,-4.821969032287598,LFD,year,days_with_air_temperature_below_threshold,days,7
05512_05119_05513_05113_05170_05562_Region_um_Bottrop,-5.090054512023926,LFD,year,days_with_air_temperature_below_threshold,days,7
05513_05113_05916_05911_05562_05512_Region_um_Gelsenkirchen,-4.978769302368164,LFD,year,days_with_air_temperature_below_threshold,days,7
05515_05566_05558_05570_Region_um_Münster,-7.083365440368652,LFD,year,days_with_air_temperature_below_threshold,days,7
05711_05754_05758_05766_Region_um_Bielefeld,-7.411750793457031,LFD,year,days_with_air_temperature_below_threshold,days,7
05911_05954_05913_05513_05113_05916_05562_Region_um_Bochum,-5.213556289672852,LFD,year,days_with_air_temperature_below_threshold,days,7
05913_05914_05911_05916_05978_05954_05562_Region_um_Dortmund,-5.380846977233887,LFD,year,days_with_air_temperature_below_threshold,days,7
05914_05954_05913_05978_05962_Region_um_Hagen,-6.195164680480957,LFD,year,days_with_air_temperature_below_threshold,days,7
05915_05978_05974_05570_05558_Region_um_Hamm,-6.440629005432129,LFD,year,days_with_air_temperature_below_threshold,days,7
05916_05513_05562_05911_Region_um_Herne,-5.084436416625977,LFD,year,days_with_air_temperature_below_threshold,days,7
06411_06432_06438_Region_um_Darmstadt,-5.394611358642578,LFD,year,days_with_air_temperature_below_threshold,days,7
06412_06413_06436_06434_06440_06435_06438_06433_Region_um_Frankfurt_am_Main,-6.528189659118652,LFD,year,days_with_air_temperature_below_threshold,days,7
06413_06438_06435_06412_Region_um_Offenbach_am_Main,-6.670182228088379,LFD,year,days_with_air_temperature_below_threshold,days,7
06414_07315_07339_06439_06436_06433_Region_um_Wiesbaden,-6.080982208251953,LFD,year,days_with_air_temperature_below_threshold,days,7
06436_06412_06414_06433_06439_06434_Region_um_Main-Taunus-Kreis,-6.1760711669921875,LFD,year,days_with_air_temperature_below_threshold,days,7
06438_06432_06411_06433_06413_06435_06412_09671_Region_um_Offenbach,-6.2522125244140625,LFD,year,days_with_air_temperature_below_threshold,days,7
06611_06633_03159_Region_um_Kassel,-8.605880737304688,LFD,year,days_with_air_temperature_below_threshold,days,7
07111_07137_07141_07143_Region_um_Koblenz,-6.432096481323242,LFD,year,days_with_air_temperature_below_threshold,days,7
07211_07235_Region_um_Trier,-6.2887773513793945,LFD,year,days_with_air_temperature_below_threshold,days,7
07311_07318_07314_07338_08222_Region_um_Frankenthal_(Pfalz),-4.959373950958252,LFD,year,days_with_air_temperature_below_threshold,days,7
07312_07335_07332_Region_um_Kaiserslautern,-5.461114883422852,LFD,year,days_with_air_temperature_below_threshold,days,7
07313_07337_Region_um_Landau_in_der_Pfalz,-5.339838981628418,LFD,year,days_with_air_temperature_below_threshold,days,7
07314_07311_07338_08222_Region_um_Ludwigshafen_am_Rhein,-4.971001148223877,LFD,year,days_with_air_temperature_below_threshold,days,7
07315_07339_06414_06433_Region_um_Mainz,-5.97193717956543,LFD,year,days_with_air_temperature_below_threshold,days,7
07316_07337_07332_07313_Region_um_Neustadt_an_der_Weinstraße,-5.260855674743652,LFD,year,days_with_air_temperature_below_threshold,days,7
07317_07340_Region_um_Pirmasens,-5.830844879150391,LFD,year,days_with_air_temperature_below_threshold,days,7
07318_07311_07314_07338_08215_08226_08212_Region_um_Speyer,-5.12486457824707,LFD,year,days_with_air_temperature_below_threshold,days,7
07319_07331_07332_06431_07338_07311_07318_07314_Region_um_Worms,-5.289340019226074,LFD,year,days_with_air_temperature_below_threshold,days,7
07320_07340_10045_07317_Region_um_Zweibrücken,-6.059598922729492,LFD,year,days_with_air_temperature_below_threshold,days,7
07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212_Region_um_Rhein-Pfalz-Kreis,-5.11418342590332,LFD,year,days_with_air_temperature_below_threshold,days,7
08111_08115_08116_08118_08119_Region_um_Stuttgart,-7.308699607849121,LFD,year,days_with_air_temperature_below_threshold,days,7
08121_08125_Region_um_Heilbronn,-6.412469863891602,LFD,year,days_with_air_temperature_below_threshold,days,7
08211_08216_Region_um_Baden-Baden,-5.9631757736206055,LFD,year,days_with_air_temperature_below_threshold,days,7
08212_08215_07334_Region_um_Karlsruhe,-4.799929618835449,LFD,year,days_with_air_temperature_below_threshold,days,7
08221_08226_08222_Region_um_Heidelberg,-5.540715217590332,LFD,year,days_with_air_temperature_below_threshold,days,7
08222_08221_08226_06431_07338_07311_07318_07314_Region_um_Mannheim,-5.426068305969238,LFD,year,days_with_air_temperature_below_threshold,days,7
08231_08236_08235_Region_um_Pforzheim,-6.484308242797852,LFD,year,days_with_air_temperature_below_threshold,days,7
08311_08316_08315_Region_um_Freiburg_im_Breisgau,-9.161669731140137,LFD,year,days_with_air_temperature_below_threshold,days,7
08421_08425_09775_Region_um_Ulm,-9.747920036315918,LFD,year,days_with_air_temperature_below_threshold,days,7
09161_09176_09185_09186_Region_um_Ingolstadt,-9.783629417419434,LFD,year,days_with_air_temperature_below_threshold,days,7
09162_09184_09179_09174_Region_um_München,-9.792986869812012,LFD,year,days_with_air_temperature_below_threshold,days,7
09163_09187_Region_um_Rosenheim,-11.554370880126953,LFD,year,days_with_air_temperature_below_threshold,days,7
09261_09274_Region_um_Landshut,-9.7864408493042,LFD,year,days_with_air_temperature_below_threshold,days,7
09262_09275_Region_um_Passau,-9.1942777633667,LFD,year,days_with_air_temperature_below_threshold,days,7
09263_09278_Region_um_Straubing,-10.292060852050781,LFD,year,days_with_air_temperature_below_threshold,days,7
09361_09371_Region_um_Amberg,-8.564906120300293,LFD,year,days_with_air_temperature_below_threshold,days,7
09362_09375_Region_um_Regensburg,-10.010790824890137,LFD,year,days_with_air_temperature_below_threshold,days,7
09363_09374_Region_um_Weiden_in_der_Oberpfalz,-8.816572189331055,LFD,year,days_with_air_temperature_below_threshold,days,7
09461_09471_Region_um_Bamberg,-8.760618209838867,LFD,year,days_with_air_temperature_below_threshold,days,7
09462_09472_Region_um_Bayreuth,-8.891984939575195,LFD,year,days_with_air_temperature_below_threshold,days,7
09463_09473_Region_um_Coburg,-8.433544158935547,LFD,year,days_with_air_temperature_below_threshold,days,7
09464_09475_Region_um_Hof,-8.306863784790039,LFD,year,days_with_air_temperature_below_threshold,days,7
09561_09571_Region_um_Ansbach,-7.994502067565918,LFD,year,days_with_air_temperature_below_threshold,days,7
09562_09572_09564_09563_Region_um_Erlangen,-8.073044776916504,LFD,year,days_with_air_temperature_below_threshold,days,7
09563_09573_09562_09564_Region_um_Fürth,-7.730802536010742,LFD,year,days_with_air_temperature_below_threshold,days,7
09564_09563_09574_09565_09573_09572_09576_09562_Region_um_Nürnberg,-8.177871704101562,LFD,year,days_with_air_temperature_below_threshold,days,7
09565_09576_09564_Region_um_Schwabach,-8.129251480102539,LFD,year,days_with_air_temperature_below_threshold,days,7
09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564_Region_um_Fürth,-8.011231422424316,LFD,year,days_with_air_temperature_below_threshold,days,7
09661_09671_09676_Region_um_Aschaffenburg,-6.307402610778809,LFD,year,days_with_air_temperature_below_threshold,days,7
09662_09678_Region_um_Schweinfurt,-8.08389949798584,LFD,year,days_with_air_temperature_below_threshold,days,7
09663_09679_Region_um_Würzburg,-7.275005340576172,LFD,year,days_with_air_temperature_below_threshold,days,7
09761_09772_09771_Region_um_Augsburg,-9.757463455200195,LFD,year,days_with_air_temperature_below_threshold,days,7
09762_09777_Region_um_Kaufbeuren,-11.704545974731445,LFD,year,days_with_air_temperature_below_threshold,days,7
09763_09780_Region_um_Kempten_(Allgäu),-12.733404159545898,LFD,year,days_with_air_temperature_below_threshold,days,7
09764_09778_08436_Region_um_Memmingen,-10.938375473022461,LFD,year,days_with_air_temperature_below_threshold,days,7
09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),-11.541328430175781,LFD,year,days_with_air_temperature_below_threshold,days,7
10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,-6.271711349487305,LFD,year,days_with_air_temperature_below_threshold,days,7
12051_12063_12069_Region_um_Brandenburg_an_der_Havel,-8.07663631439209,LFD,year,days_with_air_temperature_below_threshold,days,7
12052_12071_Region_um_Cottbus,-6.960314750671387,LFD,year,days_with_air_temperature_below_threshold,days,7
12053_12067_12064_Region_um_Frankfurt_(Oder),-7.881157875061035,LFD,year,days_with_air_temperature_below_threshold,days,7
12054_12063_12069_11000_12051_Region_um_Potsdam,-7.784099578857422,LFD,year,days_with_air_temperature_below_threshold,days,7
13003_13072_Region_um_Rostock,-9.841276168823242,LFD,year,days_with_air_temperature_below_threshold,days,7
13004_13076_13074_Region_um_Schwerin,-9.244319915771484,LFD,year,days_with_air_temperature_below_threshold,days,7
14511_14524_14521_14522_Region_um_Chemnitz,-8.269613265991211,LFD,year,days_with_air_temperature_below_threshold,days,7
14612_14627_14625_14628_Region_um_Dresden,-7.318204879760742,LFD,year,days_with_air_temperature_below_threshold,days,7
14713_14729_14730_Region_um_Leipzig,-7.352993011474609,LFD,year,days_with_air_temperature_below_threshold,days,7
15001_15091_15082_Region_um_Dessau-Rolau,-7.767982482910156,LFD,year,days_with_air_temperature_below_threshold,days,7
15002_15088_Region_um_Halle_(Saale),-7.956607818603516,LFD,year,days_with_air_temperature_below_threshold,days,7
15003_15083_15089_15086_Region_um_Magdeburg,-7.672183036804199,LFD,year,days_with_air_temperature_below_threshold,days,7
16051_16067_16068_16070_16071_16055_Region_um_Erfurt,-7.285423278808594,LFD,year,days_with_air_temperature_below_threshold,days,7
16052_16076_15084_16074_Region_um_Gera,-7.286769866943359,LFD,year,days_with_air_temperature_below_threshold,days,7
16053_16074_16071_16055_Region_um_Jena,-7.2909393310546875,LFD,year,days_with_air_temperature_below_threshold,days,7
16054_16066_16069_16070_Region_um_Suhl,-8.37788200378418,LFD,year,days_with_air_temperature_below_threshold,days,7
16055_16071_Region_um_Weimar,-7.370756149291992,LFD,year,days_with_air_temperature_below_threshold,days,7
16056_16063_06636_Region_um_Eisenach,-7.96098518371582,LFD,year,days_with_air_temperature_below_threshold,days,7
